query,target,fident,alnlen,qcov,tcov,evalue,bits,uniprot
rank0056_ca6_proteinbinders_4746_A,AF-Q8VI56-F1-model_v6,0.105,371,0.91,0.195,2.982e-05,115,Q8VI56
rank0056_ca6_proteinbinders_4746_A,AF-Q580P9-F1-model_v6,0.108,373,0.916,0.255,4.67e-07,114,Q580P9
rank0056_ca6_proteinbinders_4746_A,AF-Q22830-F1-model_v6,0.096,413,0.932,0.238,1.214e-06,104,Q22830
rank0056_ca6_proteinbinders_4746_A,AF-Q9QYP1-F1-model_v6,0.086,437,0.932,0.229,2.035e-05,104,Q9QYP1
rank0056_ca6_proteinbinders_4746_A,AF-P13368-F1-model_v6,0.09,287,0.826,0.112,4.809e-05,102,P13368
rank0056_ca6_proteinbinders_4746_A,AF-Q6ZMW3-2-F1-model_v6,0.1,386,0.932,0.206,6.465e-06,101,Q6ZMW3-2
rank0056_ca6_proteinbinders_4746_A,AF-Q9HBG6-9-F1-model_v6,0.078,349,0.929,0.312,1.203e-05,89,Q9HBG6-9
rank0056_ca6_proteinbinders_4746_A,AF-Q9HBG6-4-F1-model_v6,0.087,354,0.969,0.313,1.849e-05,87,Q9HBG6-4
rank0058_ca6_proteinbinders_1875_A,AF-Q48436-F1-model_v6,0.197,179,0.871,0.699,3.605e-05,118,Q48436
rank0058_ca6_proteinbinders_1875_A,AF-Q04520-F1-model_v6,0.154,211,0.995,0.876,4.048e-05,117,Q04520
rank0061_ca6_proteinbinders_0879_A,AF-B1XD51-F1-model_v6,0.146,192,0.995,0.503,7.171e-05,95,B1XD51
rank0061_ca6_proteinbinders_0879_A,AF-A7ZWC8-F1-model_v6,0.146,192,0.995,0.503,9.594e-05,93,A7ZWC8
rank0061_ca6_proteinbinders_0879_A,AF-Q2NRM0-F1-model_v6,0.146,191,0.989,0.5,8.54e-05,91,Q2NRM0
rank0061_ca6_proteinbinders_0879_A,AF-P10441-F1-model_v6,0.138,192,0.995,0.503,7.171e-05,81,P10441
rank0061_ca6_proteinbinders_0879_A,AF-B7UJ83-F1-model_v6,0.138,192,0.995,0.503,7.601e-05,80,B7UJ83
rank0061_ca6_proteinbinders_0879_A,AF-B7M1Y5-F1-model_v6,0.138,192,0.995,0.503,9.052e-05,80,B7M1Y5
rank0061_ca6_proteinbinders_0879_A,AF-B7LGP4-F1-model_v6,0.138,192,0.995,0.503,8.54e-05,80,B7LGP4
rank0062_ca6_proteinbinders_0385_A,AF-Q40677-F1-model_v6,0.107,309,0.928,0.735,4.672e-05,102,Q40677
rank0062_ca6_proteinbinders_0385_A,AF-Q944G9-F1-model_v6,0.119,303,0.91,0.704,7.943e-05,99,Q944G9
rank0064_ca6_proteinbinders_2771_A,AF-B9DJG9-F1-model_v6,0.109,234,0.955,0.971,2.864e-06,140,B9DJG9
rank0064_ca6_proteinbinders_2771_A,AF-Q5HQR7-F1-model_v6,0.123,234,0.967,0.979,3.414e-06,139,Q5HQR7
rank0064_ca6_proteinbinders_2771_A,AF-Q8CPX1-F1-model_v6,0.114,238,0.983,0.996,6.901e-06,133,Q8CPX1
rank0064_ca6_proteinbinders_2771_A,AF-P77960-F1-model_v6,0.2,244,0.971,0.924,2.265e-06,131,P77960
rank0064_ca6_proteinbinders_2771_A,AF-Q57700-F1-model_v6,0.157,233,0.963,0.962,1.24e-05,129,Q57700
rank0064_ca6_proteinbinders_2771_A,AF-Q6AK99-F1-model_v6,0.141,290,0.979,0.668,3.414e-06,127,Q6AK99
rank0064_ca6_proteinbinders_2771_A,AF-Q92NH8-F1-model_v6,0.152,254,0.975,0.996,1.395e-05,125,Q92NH8
rank0064_ca6_proteinbinders_2771_A,AF-Q2JZQ2-F1-model_v6,0.156,251,0.967,0.94,1.568e-05,124,Q2JZQ2
rank0064_ca6_proteinbinders_2771_A,AF-Q8X8D5-F1-model_v6,0.107,270,0.963,0.925,1.315e-05,124,Q8X8D5
rank0064_ca6_proteinbinders_2771_A,AF-Q4A8R0-F1-model_v6,0.095,239,0.946,0.988,4.071e-06,123,Q4A8R0
rank0064_ca6_proteinbinders_2771_A,AF-P50919-F1-model_v6,0.091,242,0.963,0.996,8.725e-06,123,P50919
rank0064_ca6_proteinbinders_2771_A,AF-P48779-F1-model_v6,0.116,239,0.946,0.988,1.315e-05,121,P48779
rank0064_ca6_proteinbinders_2771_A,AF-A9HJ86-F1-model_v6,0.126,245,0.967,0.992,2.364e-05,120,A9HJ86
rank0064_ca6_proteinbinders_2771_A,AF-Q9WYH8-F1-model_v6,0.167,231,0.938,0.683,2.265e-06,119,Q9WYH8
rank0064_ca6_proteinbinders_2771_A,AF-Q8Z2T5-F1-model_v6,0.117,249,0.946,0.853,3.17e-05,118,Q8Z2T5
rank0064_ca6_proteinbinders_2771_A,AF-P19584-F1-model_v6,0.078,415,0.988,0.753,1.663e-05,117,P19584
rank0064_ca6_proteinbinders_2771_A,AF-P32141-F1-model_v6,0.102,270,0.963,0.925,3.361e-05,116,P32141
rank0064_ca6_proteinbinders_2771_A,AF-Q9L7R9-F1-model_v6,0.117,249,0.946,0.853,4.249e-05,116,Q9L7R9
rank0064_ca6_proteinbinders_2771_A,AF-P48570-F1-model_v6,0.165,228,0.942,0.491,3.17e-05,116,P48570
rank0064_ca6_proteinbinders_2771_A,AF-Q9JYT0-F1-model_v6,0.133,239,0.963,0.941,4.506e-05,115,Q9JYT0
rank0064_ca6_proteinbinders_2771_A,AF-A1KUQ1-F1-model_v6,0.128,239,0.988,0.933,7.638e-05,115,A1KUQ1
rank0064_ca6_proteinbinders_2771_A,AF-Q12122-F1-model_v6,0.173,228,0.942,0.477,3.17e-05,115,Q12122
rank0064_ca6_proteinbinders_2771_A,AF-P77832-F1-model_v6,0.124,272,0.975,0.607,2.658e-05,115,P77832
rank0064_ca6_proteinbinders_2771_A,AF-Q83PF0-F1-model_v6,0.103,270,0.963,0.925,1.983e-05,114,Q83PF0
rank0064_ca6_proteinbinders_2771_A,AF-Q11M76-F1-model_v6,0.175,210,0.868,0.565,2.507e-05,113,Q11M76
rank0064_ca6_proteinbinders_2771_A,AF-Q68FT5-F1-model_v6,0.129,284,0.963,0.782,6.406e-05,112,Q68FT5
rank0064_ca6_proteinbinders_2771_A,AF-Q4AAM8-F1-model_v6,0.108,241,0.963,0.996,1.479e-05,111,Q4AAM8
rank0064_ca6_proteinbinders_2771_A,AF-Q8XYY7-F1-model_v6,0.138,203,0.839,0.584,3.361e-05,111,Q8XYY7
rank0064_ca6_proteinbinders_2771_A,AF-Q55B10-F1-model_v6,0.114,259,0.975,0.673,7.203e-05,111,Q55B10
rank0064_ca6_proteinbinders_2771_A,AF-Q9Y823-F1-model_v6,0.159,229,0.946,0.502,5.067e-05,111,Q9Y823
rank0064_ca6_proteinbinders_2771_A,AF-B7LXU3-F1-model_v6,0.146,237,0.979,0.815,3.779e-05,110,B7LXU3
rank0064_ca6_proteinbinders_2771_A,AF-P0C0J5-F1-model_v6,0.108,241,0.963,0.996,2.103e-05,109,P0C0J5
rank0064_ca6_proteinbinders_2771_A,AF-P0C0J6-F1-model_v6,0.105,241,0.963,0.996,2.103e-05,109,P0C0J6
rank0064_ca6_proteinbinders_2771_A,AF-B1XFJ1-F1-model_v6,0.14,237,0.979,0.815,4.249e-05,109,B1XFJ1
rank0064_ca6_proteinbinders_2771_A,AF-B4TGZ9-F1-model_v6,0.14,237,0.979,0.815,4.778e-05,109,B4TGZ9
rank0064_ca6_proteinbinders_2771_A,AF-Q46EW5-F1-model_v6,0.125,296,0.988,0.692,5.067e-05,109,Q46EW5
rank0064_ca6_proteinbinders_2771_A,AF-Q8U7G6-F1-model_v6,0.1,272,0.975,0.624,8.099e-05,109,Q8U7G6
rank0064_ca6_proteinbinders_2771_A,AF-A8G9H6-F1-model_v6,0.15,242,1.0,0.826,7.638e-05,108,A8G9H6
rank0064_ca6_proteinbinders_2771_A,AF-Q83P02-F1-model_v6,0.14,237,0.979,0.815,4.778e-05,108,Q83P02
rank0064_ca6_proteinbinders_2771_A,AF-Q0SX30-F1-model_v6,0.146,237,0.979,0.815,4.506e-05,108,Q0SX30
rank0064_ca6_proteinbinders_2771_A,AF-Q8P632-F1-model_v6,0.131,235,0.971,0.852,5.697e-05,108,Q8P632
rank0064_ca6_proteinbinders_2771_A,AF-B8GEI1-F1-model_v6,0.134,231,0.955,0.418,4.778e-05,108,B8GEI1
rank0064_ca6_proteinbinders_2771_A,AF-Q9RUL6-F1-model_v6,0.118,212,0.876,0.866,4.506e-05,107,Q9RUL6
rank0064_ca6_proteinbinders_2771_A,AF-B1LEI6-F1-model_v6,0.14,237,0.979,0.815,5.697e-05,107,B1LEI6
rank0064_ca6_proteinbinders_2771_A,AF-B5FTC5-F1-model_v6,0.14,237,0.979,0.815,6.793e-05,107,B5FTC5
rank0064_ca6_proteinbinders_2771_A,AF-A1TZG0-F1-model_v6,0.127,202,0.818,0.594,7.638e-05,107,A1TZG0
rank0064_ca6_proteinbinders_2771_A,AF-O94225-F1-model_v6,0.168,226,0.934,0.439,9.657e-05,107,O94225
rank0064_ca6_proteinbinders_2771_A,AF-Q0T8T2-F1-model_v6,0.14,237,0.979,0.815,7.203e-05,106,Q0T8T2
rank0064_ca6_proteinbinders_2771_A,AF-Q8Z0U3-F1-model_v6,0.14,237,0.979,0.815,6.406e-05,106,Q8Z0U3
rank0064_ca6_proteinbinders_2771_A,AF-Q8ZIQ4-F1-model_v6,0.16,236,0.975,0.792,9.107e-05,106,Q8ZIQ4
rank0064_ca6_proteinbinders_2771_A,AF-A0PYP2-F1-model_v6,0.12,247,0.946,0.988,6.793e-05,105,A0PYP2
rank0064_ca6_proteinbinders_2771_A,AF-B5Z928-F1-model_v6,0.167,251,0.884,0.89,3.17e-05,105,B5Z928
rank0064_ca6_proteinbinders_2771_A,AF-A4QFS3-F1-model_v6,0.151,202,0.835,0.54,7.638e-05,105,A4QFS3
rank0064_ca6_proteinbinders_2771_A,AF-Q4L4R1-F1-model_v6,0.104,235,0.959,0.975,7.203e-05,103,Q4L4R1
rank0064_ca6_proteinbinders_2771_A,AF-Q9K864-F1-model_v6,0.131,295,0.963,0.797,9.252e-06,103,Q9K864
rank0064_ca6_proteinbinders_2771_A,AF-B2UVE8-F1-model_v6,0.141,251,0.884,0.89,4.778e-05,102,B2UVE8
rank0064_ca6_proteinbinders_2771_A,AF-Q89B13-F1-model_v6,0.127,270,0.946,0.915,1.763e-05,102,Q89B13
rank0064_ca6_proteinbinders_2771_A,AF-Q8TQQ1-F1-model_v6,0.16,275,0.942,0.716,5.067e-05,102,Q8TQQ1
rank0064_ca6_proteinbinders_2771_A,AF-Q4JWE0-F1-model_v6,0.133,221,0.913,0.593,8.588e-05,100,Q4JWE0
rank0064_ca6_proteinbinders_2771_A,AF-A3PD39-F1-model_v6,0.13,239,0.959,0.992,9.107e-05,99,A3PD39
rank0064_ca6_proteinbinders_2771_A,AF-Q1CRM5-F1-model_v6,0.158,251,0.884,0.89,6.406e-05,99,Q1CRM5
rank0064_ca6_proteinbinders_2771_A,AF-B6JNP9-F1-model_v6,0.161,251,0.884,0.89,5.067e-05,99,B6JNP9
rank0064_ca6_proteinbinders_2771_A,AF-O25956-F1-model_v6,0.151,251,0.884,0.89,5.697e-05,99,O25956
rank0064_ca6_proteinbinders_2771_A,AF-Q9ZJK8-F1-model_v6,0.155,251,0.884,0.89,7.638e-05,99,Q9ZJK8
rank0064_ca6_proteinbinders_2771_A,AF-Q2GLB4-F1-model_v6,0.134,244,0.963,0.758,5.067e-05,99,Q2GLB4
rank0064_ca6_proteinbinders_2771_A,AF-Q87NA1-F1-model_v6,0.106,329,0.988,0.433,9.657e-05,99,Q87NA1
rank0064_ca6_proteinbinders_2771_A,AF-Q17VA0-F1-model_v6,0.162,251,0.884,0.89,6.793e-05,98,Q17VA0
rank0064_ca6_proteinbinders_2771_A,AF-B2K4C9-F1-model_v6,0.136,228,0.893,0.438,9.657e-05,98,B2K4C9
rank0064_ca6_proteinbinders_2771_A,AF-Q2A2V9-F1-model_v6,0.116,247,0.963,0.789,6.793e-05,97,Q2A2V9
rank0064_ca6_proteinbinders_2771_A,AF-Q9XAP2-F1-model_v6,0.133,284,0.942,0.712,6.041e-05,94,Q9XAP2
rank0064_ca6_proteinbinders_2771_A,AF-Q6AVA8-2-F1-model_v6,0.125,341,0.971,0.387,9.657e-05,91,Q6AVA8-2
rank0064_ca6_proteinbinders_2771_A,AF-Q59754-F1-model_v6,0.148,284,0.917,0.316,4.506e-05,84,Q59754
rank0065_ca6_proteinbinders_4107_A,AF-A9CHH2-F1-model_v6,0.165,226,0.966,0.418,7.475e-06,124,A9CHH2
rank0065_ca6_proteinbinders_4107_A,AF-Q726P7-F1-model_v6,0.177,230,0.983,0.408,2.413e-05,116,Q726P7
rank0065_ca6_proteinbinders_4107_A,AF-Q1RKK5-F1-model_v6,0.132,223,0.953,0.663,6.532e-05,111,Q1RKK5
rank0065_ca6_proteinbinders_4107_A,AF-Q8CWX8-F1-model_v6,0.143,229,0.979,0.408,8.754e-05,111,Q8CWX8
rank0065_ca6_proteinbinders_4107_A,AF-P75362-F1-model_v6,0.139,224,0.957,0.578,6.926e-05,110,P75362
rank0066_ca6_proteinbinders_4369_A,AF-Q8TUZ9-F1-model_v6,0.165,268,0.957,0.996,2.934e-06,131,Q8TUZ9
rank0066_ca6_proteinbinders_4369_A,AF-Q65CX5-F1-model_v6,0.115,322,0.939,0.759,4.085e-05,117,Q65CX5
rank0066_ca6_proteinbinders_4369_A,AF-Q8VS16-F1-model_v6,0.155,246,0.879,0.754,2.354e-05,116,Q8VS16
rank0066_ca6_proteinbinders_4369_A,AF-B4SI67-F1-model_v6,0.142,252,0.9,0.443,1.357e-05,114,B4SI67
rank0066_ca6_proteinbinders_4369_A,AF-B2FT78-F1-model_v6,0.146,252,0.9,0.443,3.008e-05,111,B2FT78
rank0066_ca6_proteinbinders_4369_A,AF-Q0T478-F1-model_v6,0.162,244,0.871,0.849,9.057e-05,109,Q0T478
rank0066_ca6_proteinbinders_4369_A,AF-B7NTU3-F1-model_v6,0.15,244,0.871,0.849,6.668e-05,109,B7NTU3
rank0066_ca6_proteinbinders_4369_A,AF-Q4L4R1-F1-model_v6,0.106,260,0.929,0.971,8.519e-05,106,Q4L4R1
rank0066_ca6_proteinbinders_4369_A,AF-Q1RBA3-F1-model_v6,0.153,244,0.871,0.849,9.629e-05,106,Q1RBA3
rank0066_ca6_proteinbinders_4369_A,AF-Q8X5X7-F1-model_v6,0.167,244,0.871,0.849,8.519e-05,106,Q8X5X7
rank0066_ca6_proteinbinders_4369_A,AF-P05194-F1-model_v6,0.152,244,0.871,0.849,8.519e-05,106,P05194
rank0066_ca6_proteinbinders_4369_A,AF-B3PF24-F1-model_v6,0.137,253,0.904,0.57,2.354e-05,106,B3PF24
rank0066_ca6_proteinbinders_4369_A,AF-B1IQ63-F1-model_v6,0.163,244,0.871,0.849,9.057e-05,105,B1IQ63
rank0066_ca6_proteinbinders_4369_A,AF-B7N529-F1-model_v6,0.139,258,0.921,0.921,9.057e-05,103,B7N529
rank0066_ca6_proteinbinders_4369_A,AF-B1X7I7-F1-model_v6,0.116,275,0.982,0.894,7.537e-05,101,B1X7I7
rank0066_ca6_proteinbinders_4369_A,AF-Q3J877-F1-model_v6,0.159,258,0.921,0.477,7.089e-05,101,Q3J877
rank0066_ca6_proteinbinders_4369_A,AF-P58901-F1-model_v6,0.16,252,0.9,0.44,5.549e-05,100,P58901
rank0066_ca6_proteinbinders_4369_A,AF-Q5H4C6-F1-model_v6,0.167,252,0.9,0.44,8.013e-05,99,Q5H4C6
rank0066_ca6_proteinbinders_4369_A,AF-Q3BPJ9-F1-model_v6,0.163,252,0.9,0.44,6.668e-05,99,Q3BPJ9
rank0066_ca6_proteinbinders_4369_A,AF-B0RP28-F1-model_v6,0.16,252,0.9,0.44,8.013e-05,98,B0RP28
rank0066_ca6_proteinbinders_4369_A,AF-B2SNG9-F1-model_v6,0.163,252,0.9,0.44,8.013e-05,98,B2SNG9
rank0066_ca6_proteinbinders_4369_A,AF-Q2P761-F1-model_v6,0.163,252,0.9,0.44,9.057e-05,97,Q2P761
rank0066_ca6_proteinbinders_4369_A,AF-Q4UYG1-F1-model_v6,0.16,252,0.9,0.44,9.629e-05,97,Q4UYG1
rank0066_ca6_proteinbinders_4369_A,AF-P0CZ59-F1-model_v6,0.116,273,0.975,0.901,5.219e-05,94,P0CZ59
rank0066_ca6_proteinbinders_4369_A,AF-P68906-F1-model_v6,0.116,273,0.975,0.901,6.272e-05,93,P68906
rank0066_ca6_proteinbinders_4369_A,AF-B8DM91-F1-model_v6,0.162,260,0.864,0.506,9.057e-05,92,B8DM91
rank0067_ca6_proteinbinders_0561_A,AF-Q8SSM8-F1-model_v6,0.126,305,0.971,0.902,1.064e-05,109,Q8SSM8
rank0067_ca6_proteinbinders_0561_A,AF-Q83PF0-F1-model_v6,0.125,278,0.993,0.928,8.902e-06,106,Q83PF0
rank0067_ca6_proteinbinders_0561_A,AF-Q9L7R9-F1-model_v6,0.15,237,0.846,0.712,1.71e-05,106,Q9L7R9
rank0067_ca6_proteinbinders_0561_A,AF-Q8X8D5-F1-model_v6,0.124,278,0.993,0.928,4.917e-06,105,Q8X8D5
rank0067_ca6_proteinbinders_0561_A,AF-P32141-F1-model_v6,0.121,278,0.993,0.928,8.389e-06,105,P32141
rank0067_ca6_proteinbinders_0561_A,AF-P53447-F1-model_v6,0.106,309,0.975,0.849,1.002e-05,104,P53447
rank0067_ca6_proteinbinders_0561_A,AF-Q5NVR5-F1-model_v6,0.106,309,0.975,0.849,2.75e-05,94,Q5NVR5
rank0067_ca6_proteinbinders_0561_A,AF-Q5RFG2-F1-model_v6,0.156,295,0.975,0.727,9.017e-05,93,Q5RFG2
rank0067_ca6_proteinbinders_0561_A,AF-Q9LF98-F1-model_v6,0.107,284,0.936,0.793,8.497e-05,86,Q9LF98
rank0067_ca6_proteinbinders_0561_A,AF-P11155-2-F1-model_v6,0.103,339,0.964,0.384,7.546e-05,71,P11155-2
rank0067_ca6_proteinbinders_0561_A,AF-P11155-F1-model_v6,0.101,339,0.964,0.358,9.017e-05,71,P11155
rank0069_ca6_proteinbinders_2543_A,AF-C1DMX5-F1-model_v6,0.201,170,0.793,0.664,9.075e-05,140,C1DMX5
rank0069_ca6_proteinbinders_2543_A,AF-Q9ZNN8-F1-model_v6,0.171,214,0.975,0.829,6.365e-05,126,Q9ZNN8
rank0069_ca6_proteinbinders_2543_A,AF-A0A1U8QWA2-F1-model_v6,0.163,219,0.96,0.172,9.627e-05,102,A0A1U8QWA2
rank0070_ca6_proteinbinders_1283_A,AF-A4SEP8-F1-model_v6,0.136,246,0.965,0.952,3.595e-06,121,A4SEP8
rank0070_ca6_proteinbinders_1283_A,AF-P37586-F1-model_v6,0.165,260,0.882,0.212,2.359e-06,120,P37586
rank0070_ca6_proteinbinders_1283_A,AF-Q8TYM1-F1-model_v6,0.171,226,0.886,0.44,6.562e-06,118,Q8TYM1
rank0070_ca6_proteinbinders_1283_A,AF-A6GW77-F1-model_v6,0.142,274,0.929,0.757,2.059e-05,106,A6GW77
rank0070_ca6_proteinbinders_1283_A,AF-A5FLT1-F1-model_v6,0.154,242,0.945,0.667,3.54e-05,104,A5FLT1
rank0070_ca6_proteinbinders_1283_A,AF-O29305-F1-model_v6,0.124,223,0.875,0.456,1.524e-05,104,O29305
rank0070_ca6_proteinbinders_1283_A,AF-Q9A823-F1-model_v6,0.148,233,0.886,0.445,2.187e-05,103,Q9A823
rank0070_ca6_proteinbinders_1283_A,AF-B2I596-F1-model_v6,0.121,232,0.882,0.447,3.993e-05,101,B2I596
rank0070_ca6_proteinbinders_1283_A,AF-Q4JA78-F1-model_v6,0.127,225,0.878,0.583,4.783e-05,100,Q4JA78
rank0070_ca6_proteinbinders_1283_A,AF-O27525-F1-model_v6,0.142,210,0.824,0.4,2.059e-05,98,O27525
rank0070_ca6_proteinbinders_1283_A,AF-Q5H4C6-F1-model_v6,0.125,231,0.878,0.444,6.462e-05,98,Q5H4C6
rank0070_ca6_proteinbinders_1283_A,AF-O67862-F1-model_v6,0.146,232,0.882,0.446,3.993e-05,98,O67862
rank0070_ca6_proteinbinders_1283_A,AF-Q07WG9-F1-model_v6,0.102,230,0.875,0.441,3.333e-05,98,Q07WG9
rank0070_ca6_proteinbinders_1283_A,AF-Q3B4B1-F1-model_v6,0.159,249,0.976,0.967,4.504e-05,97,Q3B4B1
rank0070_ca6_proteinbinders_1283_A,AF-Q87CL8-F1-model_v6,0.117,232,0.882,0.447,5.395e-05,97,Q87CL8
rank0070_ca6_proteinbinders_1283_A,AF-Q2P761-F1-model_v6,0.122,231,0.878,0.444,6.085e-05,97,Q2P761
rank0070_ca6_proteinbinders_1283_A,AF-B2SNG9-F1-model_v6,0.122,231,0.878,0.444,5.395e-05,97,B2SNG9
rank0070_ca6_proteinbinders_1283_A,AF-Q3BPJ9-F1-model_v6,0.122,231,0.878,0.444,5.729e-05,97,Q3BPJ9
rank0070_ca6_proteinbinders_1283_A,AF-A4FA49-F1-model_v6,0.192,219,0.859,0.666,4.783e-05,96,A4FA49
rank0070_ca6_proteinbinders_1283_A,AF-B2IEZ6-F1-model_v6,0.155,233,0.886,0.728,9.849e-05,96,B2IEZ6
rank0070_ca6_proteinbinders_1283_A,AF-Q8TW28-F1-model_v6,0.169,259,0.976,0.652,6.462e-05,96,Q8TW28
rank0070_ca6_proteinbinders_1283_A,AF-B9IUZ0-F1-model_v6,0.146,231,0.878,0.457,2.782e-05,96,B9IUZ0
rank0070_ca6_proteinbinders_1283_A,AF-Q73BA0-F1-model_v6,0.146,231,0.878,0.457,2.782e-05,96,Q73BA0
rank0070_ca6_proteinbinders_1283_A,AF-Q9PCG3-F1-model_v6,0.117,232,0.882,0.447,6.462e-05,96,Q9PCG3
rank0070_ca6_proteinbinders_1283_A,AF-Q8YWS8-F1-model_v6,0.16,219,0.859,0.759,4.783e-05,95,Q8YWS8
rank0070_ca6_proteinbinders_1283_A,AF-Q8U2A2-F1-model_v6,0.151,278,0.992,0.557,6.863e-05,95,Q8U2A2
rank0070_ca6_proteinbinders_1283_A,AF-B8I1T7-F1-model_v6,0.137,232,0.882,0.457,7.741e-05,95,B8I1T7
rank0070_ca6_proteinbinders_1283_A,AF-Q1LPX2-F1-model_v6,0.128,214,0.835,0.417,7.289e-05,95,Q1LPX2
rank0070_ca6_proteinbinders_1283_A,AF-P58901-F1-model_v6,0.122,231,0.878,0.444,8.222e-05,95,P58901
rank0070_ca6_proteinbinders_1283_A,AF-Q4UYG1-F1-model_v6,0.122,231,0.878,0.444,7.289e-05,95,Q4UYG1
rank0070_ca6_proteinbinders_1283_A,AF-Q3M672-F1-model_v6,0.167,219,0.859,0.759,3.993e-05,94,Q3M672
rank0070_ca6_proteinbinders_1283_A,AF-A7GMU1-F1-model_v6,0.142,231,0.878,0.457,1.939e-05,94,A7GMU1
rank0070_ca6_proteinbinders_1283_A,AF-B0RP28-F1-model_v6,0.122,231,0.878,0.444,8.732e-05,94,B0RP28
rank0070_ca6_proteinbinders_1283_A,AF-A3QIP0-F1-model_v6,0.113,230,0.875,0.44,4.24e-05,94,A3QIP0
rank0070_ca6_proteinbinders_1283_A,AF-Q2JRI4-F1-model_v6,0.155,230,0.878,0.742,8.222e-05,93,Q2JRI4
rank0070_ca6_proteinbinders_1283_A,AF-O26819-F1-model_v6,0.145,224,0.878,0.446,5.729e-05,93,O26819
rank0070_ca6_proteinbinders_1283_A,AF-A9VLG7-F1-model_v6,0.142,231,0.878,0.457,4.24e-05,93,A9VLG7
rank0070_ca6_proteinbinders_1283_A,AF-Q81T68-F1-model_v6,0.147,231,0.878,0.457,5.395e-05,93,Q81T68
rank0070_ca6_proteinbinders_1283_A,AF-Q6HLF3-F1-model_v6,0.146,231,0.878,0.457,3.993e-05,93,Q6HLF3
rank0070_ca6_proteinbinders_1283_A,AF-B1KKZ4-F1-model_v6,0.11,230,0.875,0.44,7.289e-05,93,B1KKZ4
rank0070_ca6_proteinbinders_1283_A,AF-B7JVF9-F1-model_v6,0.15,217,0.851,0.755,4.783e-05,92,B7JVF9
rank0070_ca6_proteinbinders_1283_A,AF-Q39V51-F1-model_v6,0.155,220,0.863,0.734,9.849e-05,92,Q39V51
rank0070_ca6_proteinbinders_1283_A,AF-A1REY0-F1-model_v6,0.109,230,0.875,0.441,6.462e-05,92,A1REY0
rank0070_ca6_proteinbinders_1283_A,AF-A8H9A1-F1-model_v6,0.106,230,0.875,0.44,9.273e-05,92,A8H9A1
rank0070_ca6_proteinbinders_1283_A,AF-A7Z7B8-F1-model_v6,0.125,231,0.878,0.446,5.729e-05,91,A7Z7B8
rank0070_ca6_proteinbinders_1283_A,AF-Q89GB0-F1-model_v6,0.127,231,0.878,0.444,8.732e-05,91,Q89GB0
rank0070_ca6_proteinbinders_1283_A,AF-A9KY13-F1-model_v6,0.112,230,0.875,0.441,6.085e-05,91,A9KY13
rank0070_ca6_proteinbinders_1283_A,AF-A4Y2M0-F1-model_v6,0.113,230,0.875,0.441,7.289e-05,91,A4Y2M0
rank0070_ca6_proteinbinders_1283_A,AF-A0M7A9-F1-model_v6,0.151,249,0.851,0.686,7.289e-05,90,A0M7A9
rank0070_ca6_proteinbinders_1283_A,AF-Q8E9N2-F1-model_v6,0.116,230,0.875,0.441,7.289e-05,89,Q8E9N2
rank0070_ca6_proteinbinders_1283_A,AF-B6ELK0-F1-model_v6,0.119,230,0.875,0.447,9.849e-05,88,B6ELK0
rank0070_ca6_proteinbinders_1283_A,AF-Q02K83-F1-model_v6,0.188,217,0.851,0.685,9.273e-05,87,Q02K83
rank0070_ca6_proteinbinders_1283_A,AF-Q01181-F1-model_v6,0.189,267,0.992,0.683,5.729e-05,87,Q01181
rank0071_ca6_proteinbinders_0350_A,AF-Q7Z5J1-F1-model_v6,0.186,179,0.821,0.568,7.199e-05,123,Q7Z5J1
rank0071_ca6_proteinbinders_0350_A,AF-Q6Q7D2-F1-model_v6,0.173,210,0.926,0.732,9.118e-05,114,Q6Q7D2
rank0073_ca6_proteinbinders_4437_A,AF-Q57894-F1-model_v6,0.128,190,0.984,0.993,7.031e-05,160,Q57894
rank0074_ca6_proteinbinders_0628_A,AF-B5IEU6-F1-model_v6,0.166,256,0.988,0.959,1.125e-05,146,B5IEU6
rank0074_ca6_proteinbinders_0628_A,AF-Q5FLZ2-F1-model_v6,0.14,255,0.985,0.924,1.883e-05,136,Q5FLZ2
rank0074_ca6_proteinbinders_0628_A,AF-Q74IA4-F1-model_v6,0.162,255,0.985,0.924,2.367e-05,133,Q74IA4
rank0074_ca6_proteinbinders_0628_A,AF-Q73QJ5-F1-model_v6,0.148,227,0.876,0.981,8.34e-05,129,Q73QJ5
rank0074_ca6_proteinbinders_0628_A,AF-Q89ZF2-F1-model_v6,0.159,255,0.985,0.92,6.264e-05,126,Q89ZF2
rank0074_ca6_proteinbinders_0628_A,AF-Q7MP37-F1-model_v6,0.136,228,0.88,0.963,8.831e-05,124,Q7MP37
rank0074_ca6_proteinbinders_0628_A,AF-B3PF24-F1-model_v6,0.14,245,0.861,0.57,3.963e-05,123,B3PF24
rank0074_ca6_proteinbinders_0628_A,AF-Q46DZ7-F1-model_v6,0.154,256,0.988,0.95,5.587e-05,118,Q46DZ7
rank0074_ca6_proteinbinders_0628_A,AF-B7LMU4-F1-model_v6,0.122,262,0.965,0.916,2.111e-05,116,B7LMU4
rank0074_ca6_proteinbinders_0628_A,AF-A7ZAH2-F1-model_v6,0.118,273,0.992,0.941,1.336e-05,113,A7ZAH2
rank0074_ca6_proteinbinders_0628_A,AF-B7NCC6-F1-model_v6,0.135,262,0.961,0.923,6.264e-05,112,B7NCC6
